text_a	label
On his New Zealand leg from August 29 , Tsang will meet Prime Minister Jim Bolger , Deputy Prime Minister Don McKinnon and Minister of Finance Bill Birch .	O O B-LOC I-LOC O O O O O B-PER O O O O B-PER I-PER O O O O B-PER I-PER O O O B-ORG B-PER I-PER O
Turnover was US$ 275 million .	O O B-MISC O O O
Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined , Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .	B-MISC O O B-PER I-PER O O O O O O B-LOC O O O O O O O B-MISC O O B-PER I-PER O O O O O O O
Gunmen seized Penrose , who comes from Swerford in southern England , Frenchman Frederic Malardeau and six other hostages from their car in Grozny , the capital of Chechnya , on July 27 .	O O B-PER O O O O B-LOC O O B-LOC O B-MISC B-PER I-PER O O O O O O O O B-LOC O O O O B-LOC O O O O O
But her increasing frailty , arthritis and failing eyesight has not stopped her travels around the world to mingle with the poor and desperate .	O O O O O O O O O O O O O O O O O O O O O O O O O
" It was very hard to sleep last night because there was so much I could accomplish with this win , " said Mickelson , who had a three-stroke lead entering the third round . "	O O O O O O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O
Rangers 3 3 0 0 7 2 9	B-ORG O O O O O O O
Molenbeek 4 1 2 1 4 5 5	B-ORG O O O O O O O
2. Michelle Freeman ( Jamaica ) 12.77	O B-PER I-PER O B-LOC O O
Blackburn 2 ( Warhurst 34th , Bohinen 51st ) .	B-ORG O O B-PER O O B-PER O O O
" It was an off-speed pitch and I just tried to get a good swing on it and put it in play , " Greer said . "	O O O O O O O O O O O O O O O O O O O O O O O O B-PER O O O
Standings after games played on Saturday ( won , drawn , lost ,	O O O O O O O O O O O O O
Krylya Sovetov Samara 25 8 7 10 19 29 31	B-ORG I-ORG I-ORG O O O O O O O
Miss Universe , Venezuela 's Alicia Machado , left New Mexico on Thursday , refusing to answer questions about her weight or claims she was told to either go on a crash diet or give up her title .	B-MISC I-MISC O B-LOC O B-PER I-PER O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Mladost ( L ) 3 1 1 1 6 4 4	B-ORG I-ORG I-ORG I-ORG O O O O O O O
1. Tommi Makinen ( Finland ) Mitsubishi Lancer three hours	O B-PER I-PER O B-LOC O B-MISC I-MISC O O
Saying he needed to tidy up legal loose ends on the deal -- and also cover his back against unnamed pro-war schemers in Moscow -- he flew back to the capital empty-handed on Sunday .	O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O
6-4	O
The New Zealand money market gained slightly at Wednesday 's close after what dealers described as a see-saw trading session .	O B-LOC I-LOC O O O O O O O O O O O O O O O O O O
10. Max Sciandri ( Britain ) 55	O B-PER I-PER O B-LOC O O
Wolf ordered the depositions to determine if he or U.S. District Judge John Bissell of Newark should preside over the case .	B-PER O O O O O O O O B-LOC O O B-PER I-PER O B-LOC O O O O O O
" We noticed among the people who come from across the border , there is a growing number of foreign mercenaries , " Gupta said .	O O O O O O O O O O O O O O O O O O O O O O O B-PER O O
" He was not involved ...	O O O O O O
" The United Nations would like to employ hundreds of foreign monitors .	O O B-ORG I-ORG O O O O O O O O O
FC Nitra 4 0 0 4 1 8 0	B-ORG I-ORG O O O O O O O
Petr Korda ( Czech Republic ) beat 12 - Francisco Clavet ( Spain )	B-PER I-PER O B-LOC I-LOC O O O O B-PER I-PER O B-LOC O
His 1988 bid for the Democratic nomination only took off after he recreated himself as a firebreathing reformer of the establishment , standing up for blue collar workers and farmers .	O O O O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O
At Leicester : Match drawn .	O B-LOC O O O O
" Butch and I are finished , " Norman told reporters on Thursday before the start of the World Series of Golf in Akron , Ohio .	O B-PER O O O O O O B-PER O O O O O O O O O B-MISC I-MISC I-MISC I-MISC O B-LOC O B-LOC O
Salim Malik 100 not out , Ijaz Ahmed 61 )	B-PER I-PER O O O O B-PER I-PER O O
Stoke 2 2 0 0 4 2 6	B-ORG O O O O O O O
16 - Martina Hingis ( Switzerland ) beat Miriam Oremans ( Netherlands ) 6-4 6-4	O O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
Group 3	O O
Police said most of the passengers were Sudanese but that there were also an unknown number of Iraqis , Jordanians , Palestinians , Syrians and Saudis .	O O O O O O O B-MISC O O O O O O O O O B-MISC O B-MISC O B-MISC O B-MISC O B-MISC O
-DOCSTART-	O
Shadab Kabir 2 4 0 87 35 21.75	B-PER I-PER O O O O O O
Rakow Czestochowa 7 2 1 4 6 10 7	B-ORG I-ORG O O O O O O O
-DOCSTART-	O
Els Callens ( Belgium ) beat Nicole Bradtke ( Australia ) 7-6 ( 7-1 ) 7-6 ( 9-7 )	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O O O O O
These are leading stories in Monday 's afternoon daily Le Monde , dated Aug 27 .	O O O O O O O O O B-ORG I-ORG O O O O O
Sharif , a former prime minister , is the main political rival of Bhutto , who defeated him in the October 1993 election .	B-PER O O O O O O O O O O O O B-PER O O O O O O O O O O
282 Corey Pavin 73 70 70 69	O B-PER I-PER O O O O
Czech CNB-120 index rises 1.2 pts to 869.3 .	B-MISC B-MISC O O O O O O O
Scorers : Arkadiusz Bak ( 1st and 55th ) , Arwel Jones ( 47th ,	O O B-PER I-PER O O O O O O B-PER I-PER O O O
CHICAGO 1996-08-26	B-LOC O
Freezing occurs at 0 Celsius ( 32.0 F ) .	O O O O B-MISC O O B-MISC O O
Southampton 3 0 1 2 2 4 1	B-ORG O O O O O O O
Nepali police said on Friday they arrested a man who allegedly kept a child servant bound in chains so that he would not run away when his employer was out to work .	B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Three members of the party were rescued unhurt .	O O O O O O O O O
15 - Christian Cullen , 14 - Jeff Wilson , 13 - Walter Little , 12 - Frank Bunce , 11 - Glen Osborne ; 10 - Andrew Mehrtens , 9 - Justin Marshall ; 8 - Zinzan Brooke , 7 - Josh Kronfeld , 6 - Michael Jones , 5 - Ian Jones , 4 - Robin Brooke , 3 - Olo Brown , 2 - Sean Fitzpatrick ( captain ) , 1 - Craig Dowd .	O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O B-PER I-PER O O O O O O B-PER I-PER O
R. Croft c Ijaz Ahmed b Wasim Akram 6	B-PER I-PER O B-PER I-PER O B-PER I-PER O
Volendam 3 0 1 2 2 7 1	B-ORG O O O O O O O
Sport Recife 5 2 1 2 7 6 7	B-ORG I-ORG O O O O O O O
7. Johan Capiot ( Belgium ) Collstrop	O B-PER I-PER O B-LOC O B-ORG
-DOCSTART-	O
- - - -	O O O O
She was divorced and lived alone , leaving one daughter who received university education in Hawaii and lives in Chicago , a friend said .	O O O O O O O O O O O O O O O B-LOC O O O B-LOC O O O O O
CHICAGO 1996-08-27	B-LOC O
-- Bonn newsroom , +49 228 2609760	O B-LOC O O O O O
The United States said on Thursday it remained committed to migration accords with Cuba and would continue to repatriate intercepted Cuban migrants who attempted to enter U.S. territory illegally .	O B-LOC I-LOC O O O O O O O O O O B-LOC O O O O O O B-MISC O O O O O B-LOC O O O
The American , who finished fourth at the Atlanta Games , was fast out of his blocks and held off Bailey 's late burst in the final 20 metres before heading off for a lap of celebration .	O B-MISC O O O O O O B-MISC I-MISC O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O
Lotte 44 6 53 .456 15 1/2	B-ORG O O O O O O
There was no independent confirmation of the reports .	O O O O O O O O O
Some human rights groups have criticised the government 's handling of the situation .	O O O O O O O O O O O O O O
Natural Law Party says it can meditate problems away .	B-ORG I-ORG I-ORG O O O O O O O
Fortuna Sittard 3 1 1 1 3 4 4	B-ORG I-ORG O O O O O O O
Serbia 's Zastava workers protest enters 9th day .	B-LOC O B-ORG O O O O O O
The 285,000 bpd SRC refinery is co-owned by the Singapore Petroleum Company , British Petrolem and Caltex , the joint-venture of U.S. majors Chevron Corp and Texaco Inc .	O O O B-ORG O O O O O B-ORG I-ORG I-ORG O B-ORG I-ORG O B-ORG O O O O B-LOC O B-ORG I-ORG O B-ORG I-ORG O
Duncan Shiels	B-PER I-PER
SHANGHAI 1996-08-28	B-LOC O
for , against , total points ) :	O O O O O O O O
Hapoel Beersheva 2 Maccabi Herzliya 0	B-ORG I-ORG O B-ORG I-ORG O
Botafogo 3 1 2 0 4 3 5	B-ORG O O O O O O O
The company is earmarked for eventual privatisatio	O O O O O O O
Also shown are the London closing values of the German mark , the Japanese yen , the British pound and gold bullion ( previous day 's closes in brackets ) :	O O O O B-LOC O O O O B-MISC O O O B-MISC O O O B-MISC O O O O O O O O O O O O O
Nice 1 ( Debbah 39th ) Bastia 1 ( Drobnjak 82nd ) .	B-ORG O O B-PER O O B-ORG O O B-PER O O O
NZ motorist 's arrest brings free flight to Tonga .	B-LOC O O O O O O O B-LOC O
Cruz Azul 2 Leon 2	B-ORG I-ORG O B-ORG O
Men 's singles , second round	O O O O O O
-DOCSTART-	O
1989 - Georges Simenon , writer of 84 books based on the detective character Inspector Maigret , died .	O O B-PER I-PER O O O O O O O O O O B-PER I-PER O O O
The Bosnian election is set for September 14 and voting began on Wednesday for most of the 600,000 Bosnians living abroad .	O B-MISC O O O O O O O O O O O O O O O O B-MISC O O O
- The stock closed unchanged at 27 , down from a recent high of 30 .	O O O O O O O O O O O O O O O O
-DOCSTART-	O
WELLINGTON 1996-08-26	B-LOC O
-DOCSTART-	O
-DOCSTART-	O
- USDA	O B-ORG
OFFICIAL RESULTS OF THE OCTOBER 16 , 1994 GENERAL ELECTION :	O O O O O O O O O O O
NICOSIA 1996-08-24	B-LOC O
Gough later bowled Moin Khan with an inswinging yorker but Inzamam-ul-Haq , 37 not out , and Salim Malik took Pakistan to 225 for five when the overs ran out .	B-PER O O B-PER I-PER O O O O O B-PER O O O O O O B-PER I-PER O B-LOC O O O O O O O O O O
The demonstrators , said by police to number 6,000 , also urged the release of Nadarajah Muralidaran , Swiss-based leader of the the Tamil Tiger guerrillas , who has been held in a Zurich jail since April on charges of extortion .	O O O O O O O O O O O O O O O B-PER I-PER O B-MISC O O O O B-ORG I-ORG O O O O O O O O B-LOC O O O O O O O O
MOSCOW 1996-08-23	B-LOC O
LTTE spokesmen could not immediately be reached for comment , but Sri Lankan fishermen denied that Indians were being coerced into carrying refugees across the Palk Strait .	B-ORG O O O O O O O O O O B-MISC I-MISC O O O B-MISC O O O O O O O O B-LOC I-LOC O
RTRS - FOCUS-News forecasts alien-led profit boost .	B-ORG O O O O O O O
-DOCSTART-	O
Sandra Dopfer ( Austria ) beat Zina Garrison Jackson ( U.S. ) 2-6 6-3 7-5	B-PER I-PER O B-LOC O O B-PER I-PER I-PER O B-LOC O O O O
Pro forma income tax	O O O O
ZAGREB 1996-08-26	B-LOC O
-DOCSTART-	O
Closing prices as follows :	O O O O O
One warrant controls one share .	O O O O O O
China on Tuesday reaffirmed its support for a global nuclear test ban treaty blocked by India last week , saying the pact would be an important step in achieving total nuclear disarmament .	B-LOC O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O
RAF Riga - Agrins Zarins ( 47th )	B-ORG I-ORG O B-PER I-PER O O O
Rosado ( 5-3 ) allowed two runs -- one earned -- and seven hits over 8-2/3 innings with three walks and six strikeouts .	B-PER O O O O O O O O O O O O O O O O O O O O O O O
Feugill said he made the hot , heavy suit , which he first used in the Marines , by attaching strips of burlap to a camouflage outfit .	B-PER O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O
The university said methods are still needed to make enough of the altered virus to treat humans , to further decrease the immune-system response to the virus , and to deliver the virus to human muscle tissue .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
7 - Bogdan Prusek ( Sokol Tychy )	O O B-PER I-PER O B-ORG I-ORG O
PRESS DIGEST - Washington Post business - Aug 26 .	O O O B-ORG I-ORG O O O O O
Lada Togliatti 24 4 6 14 15 37 18	B-ORG I-ORG O O O O O O O
News Corp 's shares were down eight cents at A$ 6.39 at 2.00 p.m. ( 0400 GMT ) in a soft market .	B-ORG I-ORG O O O O O O O B-MISC O O O O O O B-MISC O O O O O O
" The question is what the BOJ is going to do with its interest rate policy .	O O O O O O B-ORG O O O O O O O O O O
England second innings	B-LOC O O
The ministry had raised 2.3 billion guilders from sales of the new bond by the close of trade on Wednesday .	O O O O O O O O O O O O O O O O O O O O O
The accident was being investigated , police added .	O O O O O O O O O
TAIPEI 1996-08-27	B-LOC O
It was distributed to reporters at the press centre of Clinton 's Democratic convention headquarters just hours before the president was to address the delegates accepting the party 's nomination for a second four-year term in the White House .	O O O O O O O O O O B-PER O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O
He had demanded a five-year jail term but said he was satisfied with the court 's sentence .	O O O O O O O O O O O O O O O O O O
Police arrested the man and charged him with drink-driving , but then iscovered he was wanted by the Immigration Service as an overstayer .	O O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O
Jiri Novak ( Czech Republic ) vs. qualifier	B-PER I-PER O B-LOC I-LOC O O O
Jonathon Power ( Canada ) beat Ahmed Barada ( Egypt ) 11-15 8-15	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
VfB Stuttgart 3 3 0 0 10 1 9	B-ORG I-ORG O O O O O O O
Atlantic City police said Thursday they were seeking two men and two women in connection with a $ 690,000 theft of jewelry and cash from a guest of the Showboat Hotel and Casino .	B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
OPTIONS - Euro debt vols seen regrouping after fall .	O O B-MISC O O O O O O O
Men 's singles	O O O
replying " above normal " and those replying " below normal . "	O O O O O O O O O O O O O
Gluten feed 18 pct pellets Spot - 117.00 unc	O O O O O O O O O
Sales 148.29 vs 133.82	O O O O
HELSINKI 1996-08-26	B-LOC O
1995 - Declaring " united Jerusalem is ours " , Israel launched a 15-month celebration of the 3,000th anniversary of King David 's proclamation of the city as the capital of the Jewish people .	O O O O O B-LOC O O O O B-LOC O O O O O O O O O O B-PER O O O O O O O O O O B-MISC O O
Men 's 110 metres hurdles :	O O O O O O
Later in the day , helped by the firmer Wall Street opening , Paris climbed back to the 2000 level but still remained well into negative territory .	O O O O O O O O O B-LOC I-LOC O O B-LOC O O O O O O O O O O O O O O
SOCCER - AFRICAN NATIONS CUP COLLATED RESULTS .	O O B-MISC I-MISC I-MISC O O O
Ulster Petroleums Ltd Q2 net profit falls .	B-ORG I-ORG I-ORG O O O O O
Husein Micijevic , who also signed the letter , alleged that elderly voters were directed who to vote for by Hungarian translators who stood in the polling booth to help them .	B-PER I-PER O O O O O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O
ATLANTA 81 48 .628 -	B-ORG O O O O
Rating : Aa2 / VMIG 1	O O O O O O
CYCLING - VAN HEESWIJK WINS SECOND STAGE OF TOUR OF NETHERLANDS .	O O B-PER I-PER O O O O B-MISC I-MISC I-MISC O
EPS nil yen loss 48.61 yen	O O O O O O
But Scorpion was raising a lot of eyebrows after it issued a release Friday morning saying it was not aware of any developments that could have affected the stock .	O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
Some overseas investors might shy away from buying U.S. stocks and bonds or even sell them when the dollar is weakening .	O O O O O O O O B-LOC O O O O O O O O O O O O O
-DOCSTART-	O
CRICKET - INDIA BANS SIDHU FOR 50 DAYS .	O O B-LOC O B-PER O O O O
Sairyu Maru No : 2 - ( built 1982 ) 60,960 dwt sold to Greek buyers for $ 15.5 million .	B-MISC I-MISC I-MISC I-MISC I-MISC O O O O O O O O O B-MISC O O O O O O
HAMBURG , Germany 1996-08-22	B-LOC O B-LOC O
- 4 Greg Norman ( Australia ) through 8	O O B-PER I-PER O B-LOC O O O
For this reason we decided to break away from that dictatorial group and found a movement named ' Democratic National United Movement ' , " he said .	O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O
